fire_radiance,Longitude,Latitude,geometry
1.2143209,-121.674194,37.455044,POINT (-121.6741943359375 37.45504379272461)
0.89079016,-121.665474,37.453594,POINT (-121.6654739379883 37.45359420776367)
0.8584371,-117.27604,36.646416,POINT (-117.2760391235352 36.64641571044922)
0.8665254,-117.06887,36.604156,POINT (-117.0688705444336 36.60415649414062)
0.8665254,-117.05664,36.60165,POINT (-117.056640625 36.60165023803711)
0.87461364,-117.044334,36.599117,POINT (-117.0443344116211 36.59911727905273)
0.85034883,-117.03203,36.596596,POINT (-117.0320281982422 36.59659576416016)
0.8584371,-116.92064,36.573658,POINT (-116.9206390380859 36.57365798950195)
0.92314327,-116.90835,36.57113,POINT (-116.9083480834961 36.57112884521484)
0.915055,-116.896095,36.568592,POINT (-116.8960952758789 36.5685920715332)
0.87461364,-116.88397,36.5661,POINT (-116.8839721679688 36.56610107421875)
0.89887846,-116.871574,36.563538,POINT (-116.8715744018555 36.56353759765625)
0.915055,-116.85936,36.561005,POINT (-116.8593597412109 36.56100463867188)
0.89079016,-116.84737,36.558517,POINT (-116.8473663330078 36.55851745605469)
0.8584371,-116.83543,36.55604,POINT (-116.8354263305664 36.5560417175293)
0.8584371,-116.8235,36.553562,POINT (-116.8235015869141 36.55356216430664)
0.8665254,-116.81156,36.551086,POINT (-116.8115615844727 36.55108642578125)
0.89079016,-121.70205,37.452755,POINT (-121.7020492553711 37.45275497436523)
4.312128,-121.69336,37.45132,POINT (-121.693359375 37.45132064819336)
1.877559,-121.684654,37.449883,POINT (-121.6846542358398 37.44988250732422)
1.8209411,-121.67594,37.448452,POINT (-121.6759414672852 37.44845199584961)
4.991543,-121.66723,37.447018,POINT (-121.6672286987305 37.44701766967773)
0.85034883,-121.51929,37.422512,POINT (-121.519287109375 37.42251205444336)
0.85034883,-117.29109,36.64136,POINT (-117.2910919189453 36.64136123657227)
0.88270193,-117.27884,36.63887,POINT (-117.2788391113281 36.63887023925781)
0.89887846,-117.08384,36.599007,POINT (-117.0838394165039 36.59900665283203)
0.915055,-117.071686,36.59652,POINT (-117.0716857910156 36.59651947021484)
0.915055,-117.05949,36.59401,POINT (-117.0594863891602 36.59400939941406)
0.915055,-117.04708,36.591454,POINT (-117.0470809936523 36.59145355224609)
0.90696675,-117.03472,36.588917,POINT (-117.0347213745117 36.58891677856445)
0.89887846,-117.0223,36.586365,POINT (-117.0223007202148 36.58636474609375)
0.87461364,-116.91067,36.563328,POINT (-116.9106674194336 36.56332778930664)
0.90696675,-116.89836,36.560787,POINT (-116.8983612060547 36.56078720092773)
0.90696675,-116.886246,36.55827,POINT (-116.8862457275391 36.55826950073242)
0.915055,-116.87395,36.555714,POINT (-116.8739471435547 36.55571365356445)
0.89887846,-116.86183,36.553204,POINT (-116.8618316650391 36.55320358276367)
0.88270193,-116.84974,36.55069,POINT (-116.849739074707 36.55068969726562)
0.88270193,-116.837814,36.548218,POINT (-116.8378143310547 36.5482177734375)
0.87461364,-116.82585,36.54574,POINT (-116.8258514404297 36.54573822021484)
0.85034883,-116.81391,36.543243,POINT (-116.8139114379883 36.54324340820312)
1.0849086,-121.67777,37.441883,POINT (-121.6777725219727 37.4418830871582)
2.063589,-121.66907,37.440453,POINT (-121.6690673828125 37.44045257568359)
0.9474081,-121.521034,37.4159,POINT (-121.5210342407227 37.41590118408203)
1.9099121,-121.51226,37.41445,POINT (-121.5122604370117 37.41445159912109)
2.4275613,-121.39857,37.39547,POINT (-121.398567199707 37.39546966552734)
3.0260932,-121.389755,37.393997,POINT (-121.3897552490234 37.39399719238281)
0.88270193,-117.12276,36.59881,POINT (-117.1227569580078 36.59880828857422)
0.89079016,-117.110886,36.596367,POINT (-117.1108856201172 36.59636688232422)
0.915055,-117.09896,36.593914,POINT (-117.0989608764648 36.59391403198242)
0.915055,-117.087036,36.591465,POINT (-117.0870361328125 36.59146499633789)
0.90696675,-117.074905,36.588966,POINT (-117.0749053955078 36.58896636962891)
0.90696675,-117.06239,36.58639,POINT (-117.0623931884766 36.58639144897461)
0.915055,-117.05,36.583843,POINT (-117.0500030517578 36.58384323120117)
0.90696675,-117.037575,36.581284,POINT (-117.0375747680664 36.58128356933594)
0.90696675,-117.02503,36.578682,POINT (-117.025032043457 36.57868194580078)
0.89079016,-117.01256,36.57612,POINT (-117.0125579833984 36.57611846923828)
0.87461364,-117.0002,36.573563,POINT (-117.0001983642578 36.57356262207031)
0.89887846,-116.91312,36.55555,POINT (-116.9131164550781 36.55554962158203)
0.8665254,-116.90071,36.552975,POINT (-116.9007110595703 36.55297470092773)
0.915055,-116.88841,36.55043,POINT (-116.8884124755859 36.55043029785156)
0.92314327,-116.876274,36.547894,POINT (-116.8762741088867 36.54789352416992)
0.89887846,-116.86429,36.54541,POINT (-116.8642883300781 36.54541015625)
0.89079016,-116.85224,36.5429,POINT (-116.8522415161133 36.54290008544922)
0.88270193,-116.84018,36.54039,POINT (-116.8401794433594 36.54039001464844)
0.85034883,-116.82824,36.537903,POINT (-116.828239440918 36.53790283203125)
0.89887846,-121.670876,37.433872,POINT (-121.6708755493164 37.43387222290039)
0.9878494,-121.51394,37.40784,POINT (-121.5139389038086 37.40784072875977)
1.1172616,-121.22393,37.359184,POINT (-121.2239303588867 37.35918426513672)
1.1415265,-121.215096,37.35769,POINT (-121.2150955200195 37.35768890380859)
1.1981443,-121.206375,37.35622,POINT (-121.2063751220703 37.35622024536133)
0.8584371,-117.27137,36.62111,POINT (-117.271369934082 36.62110900878906)
0.88270193,-117.125626,36.59121,POINT (-117.1256256103516 36.59120941162109)
0.90696675,-117.11413,36.588837,POINT (-117.114128112793 36.58883666992188)
0.92314327,-117.102516,36.58644,POINT (-117.1025161743164 36.58644104003906)
0.92314327,-117.090904,36.58404,POINT (-117.0909042358398 36.58404159545898)
0.89887846,-117.07839,36.581467,POINT (-117.0783920288086 36.58146667480469)
0.90696675,-117.06566,36.578842,POINT (-117.0656585693359 36.57884216308594)
0.915055,-117.05294,36.57622,POINT (-117.0529403686523 36.57622146606445)
0.90696675,-117.04047,36.57363,POINT (-117.0404663085938 36.57363128662109)
0.92314327,-117.02786,36.571037,POINT (-117.0278625488281 36.57103729248047)
0.93123156,-117.01517,36.568413,POINT (-117.0151672363281 36.56841278076172)
0.89887846,-117.00257,36.56581,POINT (-117.002571105957 36.56581115722656)
0.93123156,-116.9032,36.545193,POINT (-116.9031982421875 36.54519271850586)
0.90696675,-116.89079,36.542614,POINT (-116.8907928466797 36.5426139831543)
0.93123156,-116.87861,36.540085,POINT (-116.8786087036133 36.54008483886719)
0.89887846,-116.866585,36.53757,POINT (-116.866584777832 36.53757095336914)
0.88270193,-116.854576,36.535076,POINT (-116.8545761108398 36.53507614135742)
0.88270193,-116.84267,36.532585,POINT (-116.8426666259766 36.53258514404297)
0.8665254,-116.83076,36.5301,POINT (-116.8307571411133 36.53010177612305)
0.85034883,-116.818954,36.52763,POINT (-116.8189544677734 36.52762985229492)
1.3113801,-121.64639,37.422955,POINT (-121.6463928222656 37.42295455932617)
1.2628505,-121.637665,37.42151,POINT (-121.6376647949219 37.4215087890625)
1.96653,-121.51565,37.40125,POINT (-121.5156478881836 37.40124893188477)
1.0121142,-121.50688,37.39978,POINT (-121.5068817138672 37.3997802734375)
0.9554964,-121.4371,37.38813,POINT (-121.4371032714844 37.38813018798828)
1.2871153,-121.22578,37.352566,POINT (-121.2257766723633 37.35256576538086)
1.2304975,-121.21694,37.351078,POINT (-121.2169418334961 37.35107803344727)
1.4165276,-121.20815,37.349586,POINT (-121.2081527709961 37.34958648681641)
0.8584371,-117.27441,36.61361,POINT (-117.2744064331055 36.61360931396484)
0.85034883,-117.22445,36.603363,POINT (-117.2244491577148 36.60336303710938)
0.87461364,-117.21236,36.60088,POINT (-117.2123565673828 36.60087966918945)
0.8665254,-117.20026,36.598392,POINT (-117.2002563476562 36.59839248657227)
0.85034883,-117.188194,36.595905,POINT (-117.1881942749023 36.59590530395508)
0.8665254,-117.12908,36.58373,POINT (-117.1290817260742 36.5837287902832)
0.87461364,-117.11806,36.581444,POINT (-117.1180572509766 36.58144378662109)
0.8665254,-117.106255,36.579006,POINT (-117.1062545776367 36.57900619506836)
0.8665254,-117.09478,36.576645,POINT (-117.0947799682617 36.57664489746094)
0.87461364,-117.082405,36.574078,POINT (-117.082405090332 36.57407760620117)
0.88270193,-117.06925,36.571365,POINT (-117.0692520141602 36.57136535644531)
0.89079016,-117.05603,36.56863,POINT (-117.0560302734375 36.56863021850586)
0.89887846,-117.0433,36.565994,POINT (-117.0432968139648 36.56599426269531)
0.915055,-117.030594,36.563366,POINT (-117.0305938720703 36.5633659362793)
0.92314327,-117.01783,36.560722,POINT (-117.0178298950195 36.56072235107422)
0.92314327,-117.005035,36.558064,POINT (-117.0050354003906 36.55806350708008)
0.8665254,-116.90569,36.537426,POINT (-116.9056930541992 36.53742599487305)
0.93123156,-116.893265,36.534836,POINT (-116.8932647705078 36.53483581542969)
0.89887846,-116.88101,36.532272,POINT (-116.8810119628906 36.53227233886719)
0.89887846,-116.86906,36.52977,POINT (-116.8690567016602 36.52976989746094)
0.87461364,-116.857025,36.52727,POINT (-116.8570251464844 36.52727127075195)
0.89079016,-116.84503,36.524765,POINT (-116.8450317382812 36.52476501464844)
0.87461364,-116.8332,36.52228,POINT (-116.8331985473633 36.52228164672852)
0.8665254,-116.821465,36.51982,POINT (-116.8214645385742 36.51982116699219)
0.8584371,-116.81018,36.51746,POINT (-116.8101806640625 36.51745986938477)
0.89079016,-121.656845,37.41781,POINT (-121.6568450927734 37.41780853271484)
1.246674,-121.64817,37.416378,POINT (-121.6481704711914 37.41637802124023)
2.0716774,-121.63944,37.414936,POINT (-121.6394424438477 37.41493606567383)
3.3010943,-121.630714,37.413486,POINT (-121.6307144165039 37.41348648071289)
1.8209411,-121.508575,37.393177,POINT (-121.5085754394531 37.3931770324707)
1.634911,-121.49982,37.391712,POINT (-121.4998168945312 37.3917121887207)
1.0849086,-121.236374,37.34744,POINT (-121.2363739013672 37.34743881225586)
1.0121142,-121.20989,37.342957,POINT (-121.2098922729492 37.34295654296875)
0.85034883,-117.27745,36.606102,POINT (-117.2774505615234 36.60610198974609)
0.85034883,-117.26365,36.60328,POINT (-117.2636489868164 36.60327911376953)
0.88270193,-117.22711,36.595753,POINT (-117.2271118164062 36.59575271606445)
0.89079016,-117.21505,36.593277,POINT (-117.2150497436523 36.59327697753906)
0.89079016,-117.20296,36.590786,POINT (-117.2029571533203 36.59078598022461)
0.88270193,-117.19083,36.588284,POINT (-117.1908264160156 36.58828353881836)
0.8665254,-117.17875,36.585804,POINT (-117.1787490844727 36.5858039855957)
0.88270193,-117.072845,36.563896,POINT (-117.0728454589844 36.56389617919922)
0.89079016,-117.05923,36.561058,POINT (-117.0592269897461 36.56105804443359)
0.89079016,-117.04636,36.55839,POINT (-117.0463562011719 36.55839157104492)
0.90696675,-117.03348,36.55573,POINT (-117.0334777832031 36.55572891235352)
0.92314327,-117.02044,36.55303,POINT (-117.0204391479492 36.55302810668945)
0.93123156,-117.007545,36.550343,POINT (-117.0075454711914 36.55034255981445)
0.8665254,-116.970215,36.542576,POINT (-116.97021484375 36.54257583618164)
0.915055,-116.895775,36.527058,POINT (-116.8957748413086 36.52705764770508)
0.89079016,-116.883446,36.524475,POINT (-116.8834457397461 36.52447509765625)
0.90696675,-116.87142,36.521965,POINT (-116.8714218139648 36.52196502685547)
0.89079016,-116.85941,36.519447,POINT (-116.8594131469727 36.51944732666016)
0.88270193,-116.84739,36.516933,POINT (-116.8473892211914 36.51693344116211)
0.88270193,-116.835495,36.51444,POINT (-116.8354949951172 36.51443862915039)
0.88270193,-116.82369,36.511955,POINT (-116.8236923217773 36.51195526123047)
0.915055,-116.81268,36.509644,POINT (-116.8126831054688 36.5096435546875)
0.92314327,-121.64123,37.408348,POINT (-121.641227722168 37.40834808349609)
4.0290384,-121.632515,37.406906,POINT (-121.6325149536133 37.40690612792969)
3.0988877,-121.62379,37.40546,POINT (-121.6237869262695 37.40546035766602)
0.85034883,-117.26651,36.59573,POINT (-117.2665100097656 36.59572982788086)
0.89079016,-117.229774,36.588158,POINT (-117.2297744750977 36.58815765380859)
0.89079016,-117.21778,36.58569,POINT (-117.2177810668945 36.58568954467773)
0.89079016,-117.2057,36.58319,POINT (-117.2057037353516 36.58319091796875)
0.89079016,-117.19356,36.58069,POINT (-117.1935577392578 36.5806884765625)
0.87461364,-117.18147,36.578194,POINT (-117.1814727783203 36.57819366455078)
0.85034883,-117.16979,36.575768,POINT (-117.169792175293 36.57576751708984)
0.85034883,-117.07672,36.55647,POINT (-117.0767211914062 36.55646896362305)
0.8665254,-117.06265,36.553547,POINT (-117.0626525878906 36.55354690551758)
0.87461364,-117.04962,36.550842,POINT (-117.0496215820312 36.55084228515625)
0.92314327,-117.03671,36.54816,POINT (-117.0367126464844 36.54816055297852)
0.92314327,-117.02301,36.545315,POINT (-117.0230102539062 36.54531478881836)
0.93123156,-117.01003,36.542618,POINT (-117.0100326538086 36.54261779785156)
0.90696675,-116.89829,36.519276,POINT (-116.8982925415039 36.5192756652832)
0.87461364,-116.8859,36.51668,POINT (-116.8859024047852 36.51668167114258)
0.89887846,-116.87379,36.514137,POINT (-116.8737869262695 36.51413726806641)
0.89079016,-116.86175,36.511612,POINT (-116.8617477416992 36.51161193847656)
0.87461364,-116.8498,36.509098,POINT (-116.8498001098633 36.50909805297852)
0.8665254,-116.83781,36.506584,POINT (-116.8378067016602 36.50658416748047)
0.87461364,-116.82596,36.504097,POINT (-116.8259582519531 36.50409698486328)
0.89887846,-116.8146,36.501717,POINT (-116.8145980834961 36.50171661376953)
0.89887846,-116.80553,36.499798,POINT (-116.8055267333984 36.49979782104492)
0.8665254,-121.72979,37.416126,POINT (-121.7297897338867 37.4161262512207)
0.9797612,-121.642975,37.401764,POINT (-121.6429748535156 37.40176391601562)
1.1172616,-121.63433,37.400337,POINT (-121.6343307495117 37.40033721923828)
1.4327042,-121.625565,37.39888,POINT (-121.6255645751953 37.39888000488281)
0.89887846,-121.46838,37.372677,POINT (-121.4683837890625 37.37267684936523)
0.8584371,-117.26945,36.5882,POINT (-117.2694473266602 36.58819961547852)
0.89887846,-117.23247,36.580574,POINT (-117.2324676513672 36.58057403564453)
0.89887846,-117.22046,36.578083,POINT (-117.220458984375 36.57808303833008)
0.89079016,-117.20849,36.575603,POINT (-117.2084884643555 36.57560348510742)
0.88270193,-117.1964,36.573097,POINT (-117.196403503418 36.57309722900391)
0.8665254,-117.18438,36.57062,POINT (-117.1843795776367 36.57062149047852)
0.8665254,-117.17275,36.568207,POINT (-117.1727523803711 36.56820678710938)
0.85034883,-117.1618,36.56594,POINT (-117.1617965698242 36.56594085693359)
0.8665254,-117.06614,36.54606,POINT (-117.0661392211914 36.54605865478516)
0.89079016,-117.053024,36.543327,POINT (-117.0530242919922 36.54332733154297)
0.93123156,-117.039734,36.540554,POINT (-117.0397338867188 36.54055404663086)
0.9474081,-117.02577,36.53764,POINT (-117.0257720947266 36.53763961791992)
0.9393198,-117.01255,36.53488,POINT (-117.0125503540039 36.53488159179688)
0.89887846,-116.913246,36.514107,POINT (-116.9132461547852 36.51410675048828)
0.89887846,-116.90082,36.51149,POINT (-116.9008178710938 36.51148986816406)
0.89887846,-116.87611,36.506313,POINT (-116.876106262207 36.50631332397461)
0.87461364,-116.86408,36.50378,POINT (-116.8640823364258 36.50378036499023)
0.88270193,-116.85209,36.501255,POINT (-116.8520889282227 36.50125503540039)
0.88270193,-116.84016,36.498753,POINT (-116.8401565551758 36.49875259399414)
0.87461364,-116.82838,36.496273,POINT (-116.8283767700195 36.49627304077148)
0.8584371,-116.81671,36.493813,POINT (-116.8167114257812 36.49381256103516)
0.85034883,-116.807175,36.491806,POINT (-116.8071746826172 36.49180603027344)
2.2900608,-121.722725,37.4081,POINT (-121.7227249145508 37.40810012817383)
2.5893266,-121.71391,37.40663,POINT (-121.7139129638672 37.40663146972656)
0.93123156,-121.705215,37.4052,POINT (-121.7052154541016 37.40520095825195)
0.915055,-121.644714,37.395184,POINT (-121.6447143554688 37.39518356323242)
1.0929968,-121.62735,37.392307,POINT (-121.6273498535156 37.39230728149414)
2.5165322,-121.47009,37.366066,POINT (-121.4700927734375 37.36606597900391)
1.1415265,-121.46142,37.364616,POINT (-121.4614181518555 37.36461639404297)
0.915055,-121.444084,37.361702,POINT (-121.4440841674805 37.36170196533203)
0.85034883,-117.25938,36.577984,POINT (-117.2593765258789 36.57798385620117)
0.88270193,-117.23522,36.57299,POINT (-117.235221862793 36.57299041748047)
0.88270193,-117.22322,36.570496,POINT (-117.2232208251953 36.57049560546875)
0.88270193,-117.21122,36.56802,POINT (-117.2112197875977 36.56801986694336)
0.87461364,-117.19922,36.56553,POINT (-117.19921875 36.56552886962891)
0.85034883,-117.18733,36.563057,POINT (-117.1873321533203 36.56305694580078)
0.85034883,-117.17598,36.560703,POINT (-117.1759796142578 36.56070327758789)
0.8665254,-117.05659,36.53583,POINT (-117.0565872192383 36.53583145141602)
0.92314327,-117.04346,36.533092,POINT (-117.04345703125 36.5330924987793)
0.93123156,-117.029175,36.5301,POINT (-117.0291748046875 36.53010177612305)
0.92314327,-117.01551,36.527256,POINT (-117.015510559082 36.52725601196289)
0.89079016,-117.00259,36.52454,POINT (-117.0025863647461 36.52453994750977)
0.92314327,-116.965324,36.516735,POINT (-116.9653244018555 36.5167350769043)
0.915055,-116.915764,36.50633,POINT (-116.9157638549805 36.50632858276367)
0.88270193,-116.90332,36.503723,POINT (-116.9033203125 36.50372314453125)
0.89079016,-116.878525,36.498512,POINT (-116.8785247802734 36.49851226806641)
0.87461364,-116.86636,36.49594,POINT (-116.8663635253906 36.49594116210938)
0.87461364,-116.854416,36.493427,POINT (-116.8544158935547 36.49342727661133)
0.89079016,-116.84253,36.490913,POINT (-116.842529296875 36.49091339111328)
0.88270193,-116.83067,36.48841,POINT (-116.8306732177734 36.48841094970703)
0.8584371,-116.81902,36.485966,POINT (-116.8190231323242 36.48596572875977)
1.8856473,-121.73314,37.402954,POINT (-121.7331390380859 37.4029541015625)
2.2415311,-121.72447,37.401516,POINT (-121.7244720458984 37.40151596069336)
1.367998,-121.715675,37.400063,POINT (-121.7156753540039 37.40006256103516)
0.9878494,-121.62903,37.385708,POINT (-121.6290283203125 37.38570785522461)
1.2385857,-121.471825,37.35946,POINT (-121.4718246459961 37.35945892333984)
2.209178,-121.46313,37.358,POINT (-121.4631271362305 37.35800170898438)
0.8584371,-117.2624,36.57048,POINT (-117.2623977661133 36.57048034667969)
0.88270193,-117.23798,36.565414,POINT (-117.2379837036133 36.56541442871094)
0.88270193,-117.225975,36.56292,POINT (-117.2259750366211 36.56291961669922)
0.88270193,-117.214,36.560425,POINT (-117.213996887207 36.5604248046875)
0.87461364,-117.20209,36.557957,POINT (-117.2020874023438 36.55795669555664)
0.8665254,-117.19039,36.555523,POINT (-117.1903915405273 36.55552291870117)
0.85034883,-117.06002,36.528324,POINT (-117.0600204467773 36.52832412719727)
0.93123156,-117.033226,36.522713,POINT (-117.0332260131836 36.52271270751953)
0.92314327,-117.01968,36.51987,POINT (-117.0196762084961 36.51987075805664)
0.9393198,-117.00566,36.516933,POINT (-117.0056610107422 36.51693344116211)
0.88270193,-116.967834,36.508987,POINT (-116.9678344726562 36.50898742675781)
0.92314327,-116.955444,36.506386,POINT (-116.9554443359375 36.50638580322266)
0.89079016,-116.94307,36.50378,POINT (-116.9430694580078 36.50378036499023)
0.915055,-116.93068,36.50117,POINT (-116.9306793212891 36.50117111206055)
0.92314327,-116.91825,36.49856,POINT (-116.9182510375977 36.49856185913086)
0.90696675,-116.90583,36.495934,POINT (-116.9058303833008 36.49593353271484)
0.8584371,-116.88101,36.490704,POINT (-116.8810119628906 36.49070358276367)
0.88270193,-116.86876,36.488125,POINT (-116.8687591552734 36.48812484741211)
0.87461364,-116.85664,36.485565,POINT (-116.8566436767578 36.48556518554688)
0.90696675,-116.84479,36.483063,POINT (-116.8447875976562 36.48306274414062)
0.89887846,-116.832954,36.480568,POINT (-116.8329544067383 36.48056793212891)
0.87461364,-116.82114,36.478058,POINT (-116.8211364746094 36.47805786132812)
0.87461364,-116.81129,36.475986,POINT (-116.8112869262695 36.47598648071289)
0.8665254,-116.795456,36.472637,POINT (-116.7954559326172 36.47263717651367)
0.88270193,-116.787834,36.471004,POINT (-116.7878341674805 36.47100448608398)
0.8665254,-116.780304,36.469425,POINT (-116.7803039550781 36.46942520141602)
0.85034883,-116.77261,36.467793,POINT (-116.7726135253906 36.46779251098633)
0.9393198,-121.72614,37.39491,POINT (-121.7261428833008 37.3949089050293)
0.9554964,-121.71743,37.393486,POINT (-121.7174301147461 37.39348602294922)
1.1091734,-121.647995,37.38197,POINT (-121.6479949951172 37.3819694519043)
0.9554964,-121.639305,37.380543,POINT (-121.6393051147461 37.38054275512695)
2.2496195,-121.630585,37.37908,POINT (-121.6305847167969 37.37908172607422)
2.80771,-121.62187,37.377644,POINT (-121.6218719482422 37.37764358520508)
2.1606483,-121.61316,37.376186,POINT (-121.6131591796875 37.37618637084961)
0.9878494,-121.4474,37.348476,POINT (-121.4474029541016 37.34847640991211)
0.89079016,-121.43012,37.345577,POINT (-121.4301223754883 37.34557723999023)
1.5944695,-121.421555,37.344135,POINT (-121.4215545654297 37.34413528442383)
1.1091734,-121.412926,37.34268,POINT (-121.4129257202148 37.34268188476562)
0.85034883,-117.265305,36.562943,POINT (-117.2653045654297 36.56294250488281)
0.8665254,-117.24073,36.557835,POINT (-117.2407302856445 36.55783462524414)
0.8665254,-117.22876,36.555344,POINT (-117.228759765625 36.55534362792969)
0.8665254,-117.21683,36.552845,POINT (-117.2168273925781 36.5528450012207)
0.8584371,-117.205025,36.5504,POINT (-117.2050247192383 36.55039978027344)
0.85034883,-117.193436,36.547985,POINT (-117.1934356689453 36.5479850769043)
0.8665254,-117.023926,36.512516,POINT (-117.02392578125 36.51251602172852)
0.9393198,-117.00927,36.509426,POINT (-117.0092697143555 36.50942611694336)
0.89079016,-116.99573,36.506584,POINT (-116.9957275390625 36.50658416748047)
0.88270193,-116.95795,36.498627,POINT (-116.9579467773438 36.49862670898438)
0.89079016,-116.94559,36.496017,POINT (-116.9455871582031 36.49601745605469)
0.89887846,-116.93317,36.4934,POINT (-116.9331665039062 36.49340057373047)
0.90696675,-116.92076,36.490784,POINT (-116.9207611083984 36.49078369140625)
0.89887846,-116.90833,36.488163,POINT (-116.908332824707 36.48816299438477)
0.87461364,-116.87111,36.480293,POINT (-116.8711090087891 36.48029327392578)
0.90696675,-116.85893,36.477726,POINT (-116.8589324951172 36.47772598266602)
0.89079016,-116.846985,36.47519,POINT (-116.8469848632812 36.47518920898438)
0.89887846,-116.83511,36.472675,POINT (-116.8351135253906 36.47267532348633)
0.89079016,-116.82328,36.47017,POINT (-116.8232803344727 36.47016906738281)
0.87461364,-116.81336,36.46806,POINT (-116.813362121582 36.46805953979492)
0.8584371,-116.80546,36.46639,POINT (-116.8054580688477 36.46638870239258)
0.8584371,-116.797356,36.46468,POINT (-116.7973556518555 36.46467971801758)
0.8584371,-116.78939,36.46299,POINT (-116.7893905639648 36.46298980712891)
0.8665254,-116.78163,36.461334,POINT (-116.7816314697266 36.46133422851562)
0.87461364,-116.77361,36.459637,POINT (-116.7736129760742 36.45963668823242)
0.8584371,-116.765625,36.45794,POINT (-116.765625 36.45793914794922)
2.7753568,-121.71916,37.3869,POINT (-121.7191619873047 37.38690185546875)
0.89887846,-121.71047,37.38546,POINT (-121.7104721069336 37.38545989990234)
0.9635846,-121.64969,37.375374,POINT (-121.6496887207031 37.37537384033203)
1.7966763,-121.640945,37.373924,POINT (-121.6409454345703 37.37392425537109)
2.6459446,-121.63227,37.372482,POINT (-121.6322708129883 37.37248229980469)
7.5959654,-121.62362,37.37104,POINT (-121.6236190795898 37.37104034423828)
8.760676,-121.61491,37.3696,POINT (-121.6149063110352 37.36959838867188)
1.756235,-121.60616,37.368137,POINT (-121.6061630249023 37.36813735961914)
1.8452059,-121.431786,37.338955,POINT (-121.4317855834961 37.33895492553711)
1.998883,-121.42318,37.33751,POINT (-121.4231796264648 37.33750915527344)
3.2768295,-121.41467,37.336082,POINT (-121.4146728515625 37.33608245849609)
0.85034883,-117.26846,36.555458,POINT (-117.2684631347656 36.55545806884766)
0.8665254,-117.2435,36.55025,POINT (-117.2434997558594 36.55025100708008)
0.8665254,-117.23154,36.54776,POINT (-117.2315368652344 36.54776000976562)
0.8584371,-117.21961,36.545277,POINT (-117.219612121582 36.5452766418457)
0.8584371,-117.20789,36.542835,POINT (-117.207893371582 36.5428352355957)
0.89079016,-117.027016,36.50492,POINT (-117.0270156860352 36.50492095947266)
0.92314327,-117.012695,36.5019,POINT (-117.0126953125 36.50189971923828)
0.93123156,-116.99909,36.499027,POINT (-116.9990921020508 36.49902725219727)
0.90696675,-116.98542,36.496143,POINT (-116.9854202270508 36.49614334106445)
0.85034883,-116.97293,36.49351,POINT (-116.9729309082031 36.49351119995117)
0.87461364,-116.93569,36.48564,POINT (-116.9356918334961 36.48564147949219)
0.88270193,-116.92328,36.483013,POINT (-116.9232788085938 36.48301315307617)
0.915055,-116.91084,36.480373,POINT (-116.9108428955078 36.48037338256836)
0.89079016,-116.86133,36.46989,POINT (-116.861328125 36.46989059448242)
0.8665254,-116.849304,36.467346,POINT (-116.8493041992188 36.46734619140625)
0.89079016,-116.83738,36.46482,POINT (-116.8373794555664 36.46482086181641)
0.8665254,-116.82542,36.462276,POINT (-116.8254165649414 36.46227645874023)
0.89079016,-116.81548,36.460163,POINT (-116.8154830932617 36.46016311645508)
0.88270193,-116.807465,36.458466,POINT (-116.8074645996094 36.45846557617188)
0.87461364,-116.79943,36.456757,POINT (-116.799430847168 36.45675659179688)
0.8665254,-116.79136,36.45504,POINT (-116.7913589477539 36.45503997802734)
0.8584371,-116.783325,36.453316,POINT (-116.7833251953125 36.45331573486328)
0.85034883,-116.77534,36.45163,POINT (-116.7753372192383 36.45162963867188)
0.85034883,-116.76739,36.44993,POINT (-116.7673873901367 36.44992828369141)
0.8584371,-116.75946,36.448257,POINT (-116.7594604492188 36.44825744628906)
1.8694707,-121.72082,37.38031,POINT (-121.720817565918 37.38031005859375)
1.4974103,-121.71221,37.37888,POINT (-121.7122116088867 37.37887954711914)
1.0202024,-121.63407,37.36591,POINT (-121.6340713500977 37.36590957641602)
1.1496147,-121.625496,37.364487,POINT (-121.6254959106445 37.36448669433594)
1.5135869,-121.61682,37.36304,POINT (-121.6168212890625 37.36304092407227)
5.2261024,-121.607994,37.36158,POINT (-121.6079940795898 37.36157989501953)
4.72463,-121.59918,37.360096,POINT (-121.5991821289062 37.3600959777832)
3.2444766,-121.3723,37.32203,POINT (-121.3722991943359 37.32202911376953)
0.89887846,-121.2133,37.295013,POINT (-121.2133026123047 37.29501342773438)
2.7106507,-121.20447,37.2935,POINT (-121.2044677734375 37.29349899291992)
0.85034883,-117.24628,36.542686,POINT (-117.2462768554688 36.54268646240234)
0.85034883,-117.23428,36.54019,POINT (-117.2342834472656 36.54019165039062)
0.8665254,-117.03022,36.497356,POINT (-117.0302200317383 36.49735641479492)
0.87461364,-117.01608,36.494366,POINT (-117.0160827636719 36.49436569213867)
0.93123156,-117.00229,36.491432,POINT (-117.0022888183594 36.49143218994141)
0.93123156,-116.988464,36.488506,POINT (-116.9884643554688 36.48850631713867)
0.92314327,-116.97576,36.485817,POINT (-116.9757614135742 36.48581695556641)
0.915055,-116.96327,36.483173,POINT (-116.9632720947266 36.48317337036133)
0.8584371,-116.95069,36.48052,POINT (-116.9506912231445 36.48051834106445)
0.89887846,-116.913345,36.472607,POINT (-116.9133453369141 36.47260665893555)
